tract,prostitution,theft,liquor_law_violation,burglary,public_peace_violation,homicide,battery,arson,narcotics,gambling,offense_involving_children,assault,motor_vehicle_theft,intimidation,public_indecency,weapons_violation,robbery,kidnapping,interference_with_public_officer,crim_sexual_assault,criminal_trespass,criminal_damage,sex_offense,stalking,deceptive_practice,obscenity
17031051300,-0.242676907,-0.470582984,-0.603721657,-0.04528442,-0.528509892,-0.537412997,-0.991455449,-0.522794606,-0.576847659,-0.393732288,-0.873152565,-0.78616483,-0.977837646,-0.284556406,-0.133796304,-0.757496722,-0.721695122,-0.394187556,-0.652269171,-0.237107111,-0.337214238,-1.192478063,0.722160306,-0.384012511,-0.282221393,-0.152108981
17031060800,-0.195080745,-0.618477697,-0.026586308,-1.052279209,-0.751832699,-0.537412997,-0.935785675,-0.522794606,-0.513961389,-0.393732288,-0.873152565,-0.861007118,-1.281112456,-0.284556406,-0.133796304,-0.757496722,-0.865461652,-0.394187556,-0.652269171,-0.477242572,-0.403253309,-1.170674133,-0.351888055,-0.384012511,-0.269824107,-0.152108981
17031062000,-0.242676907,0.418173377,-0.603721657,-0.347272726,-0.518599888,-0.537412997,-0.37871299,-0.522794606,-0.55926256,-0.393732288,-0.873152565,-0.473271812,-0.202610759,-0.284556406,-0.133796304,-0.757496722,0.510477687,-0.394187556,-0.652269171,-0.213177953,0.030746948,0.092972939,0.788112822,-0.384012511,-0.070014114,-0.152108981
17031070300,-0.242676907,0.405241766,-0.603721657,0.365624399,-0.573877519,-0.537412997,-0.825801654,-0.522794606,-0.58594926,-0.393732288,-0.566476392,-0.539206964,-0.628220359,-0.284556406,-0.133796304,-0.757496722,-0.575536804,-0.394187556,-0.652269171,-0.346653905,0.184121678,0.079270246,-0.17192663,-0.384012511,-0.169756911,-0.152108981
17031070400,-0.242676907,-0.292902476,0.331802364,-0.029232097,-0.751832699,-0.537412997,-0.889412794,-0.522794606,-0.594794789,-0.393732288,-0.873152565,-0.901286669,-0.737922987,-0.284556406,-0.133796304,-0.757496722,-0.525179628,-0.394187556,-0.652269171,0.193349738,-0.396619041,-0.869544806,-0.095922336,-0.384012511,-0.089811385,-0.152108981
17031161300,-0.242676907,-0.423707409,0.752413237,0.30178273,-0.169685417,0.645259842,-0.29170994,-0.522794606,-0.465930805,-0.393732288,-0.873152565,-0.5116915,0.997546329,-0.284556406,-0.133796304,-0.757496722,-0.366252046,-0.394187556,-0.652269171,-0.073512779,-0.356653335,-0.067919708,0.204483267,-0.384012511,-0.17395849,-0.152108981
17031283100,-0.242676907,-0.422768042,0.429058098,-0.977693498,-0.308491899,0.363264782,-0.804900917,-0.522794606,-0.56235541,-0.393732288,-0.491140477,-0.503030435,-0.981398334,-0.284556406,-0.133796304,-0.757496722,-0.479157576,-0.394187556,-0.652269171,1.36467005,-0.043912759,-0.432517899,-0.026461061,-0.384012511,-0.086153799,-0.152108981
17031411000,-0.242676907,-0.047943413,-0.603721657,-0.826744783,-0.751832699,-0.537412997,-0.718931315,-0.522794606,-0.585323491,-0.393732288,3.183517969,-0.646350509,-0.418563373,-0.284556406,-0.133796304,-0.757496722,-0.618561885,-0.394187556,-0.652269171,-0.339122162,-0.32518857,-0.284965746,-0.161547297,-0.384012511,-0.165798728,-0.152108981
17031411200,-0.242676907,-0.189334433,-0.603721657,-1.248770813,-0.751832699,-0.537412997,-0.998630091,-0.522794606,-0.597218346,-0.393732288,-0.243531421,-0.838472815,-0.54057642,-0.284556406,-0.133796304,-0.757496722,-0.363757509,-0.394187556,-0.652269171,0.105839997,-0.323771087,-1.001378567,0.451645461,-0.384012511,-0.210129324,-0.152108981
17031560100,-0.242676907,-0.498218291,-0.603721657,-0.909968077,-0.345060743,-0.537412997,-0.327955145,-0.522794606,-0.540044304,-0.393732288,-0.172148712,-0.201114869,0.001822446,-0.284556406,-0.133796304,-0.757496722,-0.407367763,-0.394187556,-0.652269171,0.205857782,-0.395472438,-0.123296425,0.589477813,-0.384012511,-0.343959599,-0.152108981
17031832600,-0.242676907,0.444321183,-0.603721657,0.567508255,-0.751832699,-0.537412997,-0.886410996,-0.522794606,-0.557145022,-0.393732288,-0.873152565,-0.694263109,-0.997162475,-0.284556406,-0.133796304,-0.757496722,-0.524823286,-0.394187556,-0.652269171,3.37E-05,-0.200828006,-0.694223239,-0.229124687,-0.384012511,0.17564582,-0.152108981
17031020601,-0.206438495,-0.737546061,-0.603721657,-0.310812124,-0.751832699,0.22900666,-0.749473664,-0.074305772,-0.558580055,-0.393732288,-0.223016455,-0.790356742,-0.98485696,0.420660736,-0.133796304,-0.757496722,-0.837916942,-0.394187556,-0.652269171,-0.320884146,-0.381129779,-0.913631096,-0.450249649,-0.384012511,-0.347705247,-0.152108981
17031838200,-0.242676907,2.83324226,-0.603721657,0.831771652,2.285810346,-0.537412997,0.182231229,-0.522794606,-0.342338228,-0.393732288,0.435565656,0.555218537,4.268390367,2.554635294,-0.133796304,-0.757496722,0.287832626,-0.394187556,-0.652269171,0.140501563,0.270914806,0.053775249,0.499411818,-0.384012511,0.230810863,-0.152108981
17031020702,-0.178672839,-0.675964433,-0.603721657,-0.485978064,-0.418680021,-0.537412997,-0.620500789,-0.522794606,-0.532534817,-0.393732288,-0.155485984,-0.787736125,-0.501872898,-0.284556406,-0.133796304,-0.695143238,-0.715390038,-0.394187556,-0.652269171,-0.575241296,-0.411767971,-0.782295619,-0.486937984,-0.384012511,-0.184196405,-0.152108981
17031030601,-0.242676907,-0.644243326,-0.603721657,-0.778670623,-0.602486964,0.069399574,-0.628183632,-0.522794606,-0.491816959,0.2199477,-0.873152565,-0.561049586,-1.351792114,-0.284556406,-0.133796304,-0.422074761,-0.67977017,-0.394187556,-0.652269171,-0.415735608,-0.419395915,-0.731301647,-0.267126635,-0.384012511,-0.319771491,-0.152108981
17031031400,-0.242676907,-0.118323624,-0.603721657,-1.257254999,-0.519143343,-0.537412997,-0.675422073,-0.522794606,0.133039786,-0.393732288,-0.873152565,-0.574484118,0.463008894,-0.284556406,-0.133796304,-0.409092086,-0.807559576,-0.394187556,-0.652269171,0.347372394,-0.202230691,-0.627540819,3.107368251,-0.384012511,-0.188883742,-0.152108981
17031050200,-0.242676907,-0.305582918,1.127684389,-0.214941412,-0.504086125,-0.537412997,-0.909609369,-0.522794606,-0.547096476,-0.393732288,-0.873152565,-0.91414336,-0.56930376,-0.284556406,-0.133796304,-0.664759288,-0.694771503,-0.394187556,-0.652269171,-0.477242572,-0.320995729,-1.036036747,0.472506668,-0.384012511,-0.206947136,-0.152108981
17031140100,-0.242676907,-0.802391459,-0.603721657,-1.062772489,-0.591152868,0.768316175,-0.705437926,0.241284118,-0.50345395,-0.393732288,-0.319342602,-0.797853504,-0.881996605,-0.284556406,-0.133796304,-0.276326469,-0.790749809,-0.394187556,-0.652269171,-0.38836777,-0.236546966,-0.956670855,-0.229411607,-0.384012511,-0.293628495,-0.152108981
17031160700,-0.242676907,-0.581929121,-0.603721657,-0.328504305,-0.446805502,-0.537412997,-0.607399556,-0.522794606,-0.506061373,-0.393732288,-0.522710116,-0.593793043,0.184154441,-0.284556406,-0.133796304,-0.529138856,-0.855793169,-0.394187556,-0.652269171,0.205691108,-0.395487717,-0.436660868,0.250914738,-0.384012511,-0.189139285,-0.152108981
17031191302,-0.242676907,-0.72617287,2.169027333,-0.51039337,-0.15670448,-0.537412997,-0.246403485,1.741209811,-0.263468623,-0.393732288,0.562693827,-0.20558624,-0.005664818,-0.284556406,-0.133796304,-0.311955434,-0.41024045,-0.394187556,-0.652269171,-0.201543033,-0.222049152,-0.648323512,-0.368018941,-0.384012511,-0.289849435,-0.152108981
17031220500,-0.242676907,-0.149778399,-0.603721657,0.40020925,-0.751832699,-0.537412997,-0.651554453,-0.522794606,-0.484324666,-0.393732288,-0.873152565,-0.6820517,0.097898302,-0.284556406,-0.133796304,-0.586677617,-0.339065192,-0.394187556,-0.652269171,-0.225402235,-0.333995309,-0.770368029,-0.004832317,-0.384012511,-0.221852282,-0.152108981
17031221200,-0.162179483,-0.395545892,0.372363547,-0.458327898,-0.123327359,-0.537412997,-0.614588976,-0.522794606,-0.537590413,-0.393732288,-0.873152565,-0.624216415,0.271473596,-0.284556406,-0.133796304,-0.600653726,-0.563722052,-0.394187556,-0.652269171,-0.270480009,-0.253646137,-0.648248123,-0.066953026,-0.384012511,-0.182895595,-0.152108981
17031240200,0.074434156,0.091499178,3.241462477,0.492377467,-0.751832699,-0.537412997,-0.956235163,-0.522794606,-0.53886405,-0.393732288,-0.162010226,-0.985046576,1.060361904,-0.284556406,-0.133796304,-0.448563548,-0.399261243,-0.394187556,-0.652269171,0.220063307,-0.302829569,0.271778768,0.609054141,-0.384012511,-0.238483055,-0.152108981
17031242000,-0.242676907,-0.030053159,0.619324863,-0.790382747,-0.358070318,-0.537412997,-0.454395857,-0.522794606,-0.498767518,-0.393732288,-0.420763222,-0.313471023,-0.186316768,-0.284556406,-0.133796304,-0.560970558,-0.389122093,-0.394187556,-0.652269171,0.49137661,-0.369299158,-0.075323546,0.109429868,-0.384012511,-0.095772663,-0.152108981
17031301100,-0.242676907,-0.738462727,2.59643541,0.049383249,0.62189697,0.392862907,-0.069426964,0.565951883,-0.361365261,-0.393732288,0.705110601,-0.336964379,-0.472337845,-0.284556406,-0.133796304,0.099536081,-0.715486517,-0.394187556,-0.652269171,-0.223507487,-0.434832006,-0.435724811,-0.002221207,-0.384012511,-0.337470309,-0.152108981
17031301802,-0.242676907,-0.207391947,5.744439075,-0.376022838,0.099752137,1.538651845,-0.441742002,0.287111465,-0.279962498,-0.393732288,-0.873152565,-0.489083629,-0.174538765,-0.284556406,-0.133796304,-0.247467195,1.097368322,-0.394187556,-0.652269171,-0.365097491,-0.297013677,-0.239502378,0.369398743,-0.384012511,-0.244288157,-0.152108981
17031360200,-0.242676907,-0.120919076,-0.603721657,-0.683067652,2.154768573,-0.537412997,0.360833367,-0.522794606,-0.538347711,-0.393732288,3.420313866,0.351368243,-0.86256105,-0.284556406,-0.133796304,-0.135776738,0.062013969,-0.394187556,-0.652269171,3.234170254,1.076965102,1.035618663,3.381026098,-0.384012511,-0.184811653,-0.152108981
17031381800,0.920063658,0.877964673,1.746113093,1.18376621,2.778660259,3.561125792,2.770768977,-0.522794606,0.221544103,-0.393732288,5.211065227,2.17164999,1.801369708,-0.284556406,-0.133796304,0.37525825,1.117044086,-0.394187556,-0.652269171,0.44148911,0.184320618,1.417978938,0.914196266,-0.384012511,-0.011568063,-0.152108981
17031390400,-0.242676907,-0.304030374,-0.603721657,-0.217586769,-0.343397055,0.292352524,0.006058752,0.448319763,-0.334860824,0.025845781,0.886524798,-0.066145799,-0.28557497,-0.284556406,-0.133796304,0.159826323,-0.292515209,-0.394187556,-0.652269171,0.209875003,0.19253941,-0.598189911,-0.08453578,-0.384012511,-0.16234499,-0.152108981
17031410100,-0.242676907,-0.207913842,-0.603721657,-1.179402571,0.2456841,-0.537412997,-0.609724582,-0.522794606,-0.554943534,-0.393732288,-0.300134432,-0.075139195,-0.742565186,-0.284556406,-0.133796304,-0.508567217,-0.418067805,-0.394187556,-0.652269171,0.026530766,-0.264711824,-0.573061963,0.34235112,-0.384012511,0.026364111,-0.152108981
17031430500,-0.178797153,0.124133556,-0.603721657,2.624254237,-0.419327099,-0.537412997,1.345942299,0.267785182,0.167714415,-0.393732288,0.845901835,1.779056176,0.272475693,-0.284556406,-0.133796304,0.2382213,1.139721349,-0.394187556,-0.652269171,-0.37491102,-0.154312292,1.535098991,0.34235112,-0.384012511,0.047461219,-0.152108981
17031430700,-0.034330634,-0.283338184,-0.603721657,0.393928199,0.603767054,-0.537412997,0.349822337,-0.522794606,-0.259038622,0.72033292,0.528537946,0.554628937,-0.193248946,-0.284556406,-0.133796304,-0.554523433,0.675909013,-0.394187556,-0.652269171,-0.121693893,-0.185450621,0.171049354,1.040257243,-0.384012511,-0.120341933,-0.152108981
17031440600,-0.242676907,-0.286324357,-0.603721657,-0.39024353,0.688492038,0.6330351,-0.188481503,-0.522794606,-0.043737867,-0.393732288,1.609007715,0.223904667,1.334249788,-0.284556406,-0.133796304,0.967776235,1.334356883,-0.394187556,-0.652269171,-0.080777711,-0.294222469,-0.188090923,0.194471621,-0.384012511,0.189298698,-0.152108981
17031480400,-0.242676907,0.31791319,-0.603721657,-0.033674243,-0.751832699,1.534176555,-0.440770167,0.44699762,-0.505726959,-0.393732288,-0.521696243,-0.286220556,-0.213929393,-0.284556406,-0.133796304,0.387595949,0.409108068,-0.394187556,-0.652269171,-0.283910261,-0.237230933,0.139321357,-0.424773191,-0.384012511,-0.007385517,-0.152108981
17031520400,-0.242676907,-0.531460675,-0.603721657,-0.600822323,-0.312339967,-0.537412997,-0.761040166,0.17384343,-0.523683175,-0.393732288,0.136704331,-0.382300242,-0.459410679,-0.284556406,-0.133796304,-0.538146615,-0.887129702,-0.394187556,-0.652269171,-0.068873003,-0.290948584,-0.110901243,-0.276604087,-0.384012511,-0.19108569,-0.152108981
17031540101,-0.242676907,-0.181699117,0.223910622,0.454781787,0.669276321,0.184357544,2.326877846,1.166650731,0.114861122,1.066145631,0.045239379,3.346003282,0.199668048,-0.284556406,-0.133796304,1.237334151,0.353912743,-0.394187556,-0.652269171,2.226188955,0.458171093,2.232289452,3.373652642,-0.384012511,-0.192700553,-0.152108981
17031580502,-0.242676907,-0.791174034,1.483848867,-0.623308709,-0.415783854,-0.537412997,-0.55714191,-0.522794606,-0.539250974,-0.393732288,-0.680111123,-0.545000947,-0.533781526,-0.284556406,-0.133796304,-0.505914575,-0.473949698,-0.394187556,-0.652269171,0.576045956,-0.460716229,-0.582442077,0.354141526,-0.384012511,-0.281861127,-0.152108981
17031580700,-0.242676907,-0.732361526,0.306040013,-0.042663786,-0.263666583,0.255981835,-0.702695559,-0.522794606,-0.504128038,-0.393732288,-0.368388669,-0.654748104,-0.407140239,-0.284556406,-0.133796304,-0.392032351,-0.779529717,-0.394187556,-0.652269171,-0.069103565,-0.334233968,-0.535854215,0.21055951,-0.384012511,-0.358409737,-0.152108981
17031580800,-0.242676907,-0.433003256,-0.603721657,-0.229411139,0.120329005,-0.537412997,-0.569143814,-0.522794606,-0.466119693,-0.393732288,-0.372143988,-0.075900445,-0.101736798,-0.284556406,-0.133796304,-0.322202235,-0.166683843,-0.394187556,-0.652269171,1.329609632,-0.421160264,-0.807068267,0.203308392,-0.384012511,0.194690575,-0.152108981
17031590600,-0.242676907,-0.860159982,-0.603721657,-1.089074939,-0.247476562,-0.537412997,-0.580520419,0.276658133,-0.453011517,-0.393732288,-0.293703252,-0.74903188,-0.432631598,-0.284556406,-0.133796304,-0.128188404,-0.828881086,-0.394187556,-0.652269171,-0.3704055,-0.448298028,-0.652933445,-0.20465819,-0.384012511,-0.331576385,-0.152108981
17031630300,-0.242676907,0.004095965,0.407545752,-0.818004756,0.984592125,-0.537412997,-0.451791893,-0.522794606,-0.273290888,-0.393732288,0.061984798,-0.235595181,-0.523631196,-0.284556406,-0.133796304,-0.026263482,-0.279976818,-0.394187556,-0.652269171,-0.514299519,-0.125177693,-0.240519442,-0.402955435,-0.384012511,-0.189001404,-0.152108981
17031681000,-0.111045899,0.401135664,-0.603721657,2.34657681,1.474947226,-0.537412997,1.85446537,-0.522794606,0.432183641,1.717832128,0.307612073,1.64507003,0.817087643,-0.284556406,-0.133796304,1.935467928,1.109176464,-0.394187556,-0.652269171,0.878073946,0.196958949,1.785157909,1.515844415,-0.384012511,0.169568722,-0.152108981
17031700302,-0.19939384,-0.591209856,-0.07888547,-0.296553602,-0.301240414,-0.079708158,-0.839722225,0.548553225,-0.53125312,-0.393732288,-0.873152565,-0.783625405,-0.933128803,-0.284556406,-0.133796304,-0.673163019,-0.657430827,-0.394187556,-0.652269171,-0.504347504,-0.410707371,-0.678750283,-0.389240778,-0.384012511,-0.252630169,-0.152108981
17031700401,-0.242676907,-0.42978552,-0.132405825,-0.12372478,1.372542939,-0.537412997,-0.510144119,-0.522794606,-0.364583573,-0.18589132,-0.524485107,-0.16228751,-0.587120009,-0.284556406,-0.133796304,-0.075893021,-0.298786495,-0.394187556,-0.652269171,-0.53208534,-0.194417474,-0.350912106,0.24577376,-0.384012511,-0.151673682,-0.152108981
17031700402,-0.242676907,-0.490257432,-0.603721657,-0.00594432,-0.751832699,0.084593146,-0.6702462,-0.522794606,-0.498803399,-0.393732288,-0.609335836,-0.318383449,-0.634376333,-0.284556406,-0.133796304,-0.642889934,-0.630368025,-0.394187556,-0.652269171,-0.406706357,-0.21442936,-0.487775241,-0.254683619,-0.384012511,-0.026481072,-0.152108981
17031700501,-0.242676907,-0.489585984,-0.603721657,-0.17066308,-0.5836432,0.829341833,-0.64545952,-0.522794606,-0.486682493,-0.220954456,-0.728229243,-0.099581544,-0.67381476,-0.284556406,-0.133796304,-0.31679542,-0.318960905,-0.394187556,-0.652269171,-0.370234575,-0.317982504,-0.7744056,-0.204422643,-0.384012511,-0.150135035,-0.152108981
17031720700,-0.242676907,-0.421874858,-0.603721657,-0.498836909,-0.371283261,0.235699751,-0.67268429,-0.522794606,-0.596201959,-0.393732288,0.438474842,-0.053307548,-0.160689063,-0.284556406,-0.133796304,-0.615048018,-0.495938348,-0.394187556,-0.652269171,-0.316906569,-0.317042629,-0.562981658,0.502220482,-0.384012511,-0.129978256,-0.152108981
17031836200,-0.242676907,1.438322307,-0.603721657,-0.521808001,-0.359958866,-0.537412997,-0.549509682,-0.522794606,-0.3857986,-0.393732288,-0.873152565,-0.401164895,0.370531617,-0.284556406,-0.133796304,-0.170745945,-0.211904811,-0.394187556,-0.652269171,3.008594726,0.728859902,0.106678619,1.843891875,-0.384012511,0.051973157,-0.152108981
17031836400,-0.242676907,-0.138039839,0.333372563,-0.026866352,-0.751832699,1.0970496,-0.223185023,-0.522794606,-0.325742639,0.019507744,-0.179914112,-0.21077933,-0.592242208,-0.284556406,-0.133796304,-0.004608221,-0.5244366,-0.394187556,-0.652269171,-0.290687751,-0.084826181,0.188294203,0.574483658,-0.384012511,-0.165868148,-0.152108981
17031837800,0.333703073,1.53281314,0.394705983,1.291255313,0.105356272,0.333306616,1.162644077,0.496250301,0.238190862,0.486841428,-0.134541209,1.224552388,1.927309232,-0.284556406,-0.133796304,0.044668816,0.685743074,-0.394187556,-0.652269171,-0.258900661,0.320874252,2.168495152,2.801362793,-0.384012511,0.121104915,-0.152108981
17031841400,-0.242676907,0.487414935,1.186915726,0.959364218,-0.367499735,-0.537412997,1.361964536,-0.522794606,-0.1847253,-0.393732288,0.451515397,0.6574999,1.163504106,-0.284556406,-0.133796304,0.393423018,1.468230709,-0.394187556,-0.652269171,0.151675542,-0.230296062,2.510652259,0.514810437,-0.384012511,-0.151723087,-0.152108981
17031020701,-0.107569728,-0.035677436,-0.603721657,0.298207706,0.654681598,-0.537412997,-0.333756239,-0.522794606,-0.174876083,-0.393732288,-0.873152565,-0.319385408,-0.196220344,2.344695064,-0.133796304,-0.494250849,-0.580256844,-0.394187556,-0.652269171,0.921764793,-0.252013287,-0.386777452,0.405984206,-0.384012511,-0.172473656,-0.152108981
17031140200,-0.088294589,-0.735067126,-0.135724394,-0.57694194,-0.450487306,-0.129276864,-0.705344953,0.432527962,-0.561194858,-0.393732288,-0.5269401,-0.664215953,-0.448958568,0.466532361,-0.133796304,-0.607095727,-0.663369094,-0.394187556,-0.652269171,-0.533805245,-0.329871917,-0.869178931,-0.429835856,-0.384012511,-0.357337993,-0.152108981
17031210501,-0.242676907,-0.596554538,-0.603721657,-0.360286408,0.016340494,0.086825986,-0.344044548,-0.522794606,-0.508636411,-0.393732288,0.185902488,-0.117964891,0.582468871,0.864224235,-0.133796304,-0.412442131,-0.290437176,-0.394187556,-0.652269171,-0.405379422,-0.145442586,-0.567285756,0.769605843,-0.384012511,-0.317594483,-0.152108981
17031300700,-0.242676907,-0.783515816,2.083613425,-0.62896615,1.093912671,-0.068692928,-0.305249498,0.574336529,-0.166500705,-0.393732288,0.319660693,-0.356033785,-0.671890071,0.578024361,-0.133796304,-0.325680233,-0.713542818,-0.394187556,-0.652269171,1.452058737,-0.383372546,-0.782034186,0.387511793,-0.384012511,-0.33702281,-0.152108981
17031500100,-0.242676907,-0.304063294,0.162360582,-0.412768918,-0.258549144,-0.537412997,-0.059185915,0.259107029,-0.434722248,-0.393732288,0.260303721,0.301829386,0.430627281,0.944928913,-0.133796304,0.227291355,-0.514731805,-0.394187556,-0.652269171,-0.379317625,0.060427524,0.160347959,0.330205821,-0.384012511,-0.166057262,-0.152108981
17031640600,-0.242676907,-0.606935917,1.537078714,-0.721977307,-0.292342599,-0.537412997,-0.454254058,-0.522794606,-0.468013137,-0.393732288,-0.345249356,-0.449398191,-0.908991352,0.86070037,-0.133796304,-0.642831342,-0.799035608,-0.394187556,-0.652269171,-0.406517376,-0.383803345,-0.237499154,-0.254423189,-0.384012511,-0.16234499,-0.152108981
17031650100,-0.242676907,-0.733539294,-0.02406973,-0.727136748,-0.378592402,-0.537412997,-0.54070608,-0.522794606,-0.521811708,-0.393732288,-0.873152565,-0.433136794,-0.744152117,1.576010249,-0.133796304,-0.66435491,-0.384998654,-0.394187556,-0.652269171,-0.475938312,-0.430433382,-0.830753873,0.477898784,-0.384012511,-0.221912403,-0.152108981
17031832400,-0.242676907,-0.361782877,0.273865164,-0.165494482,-0.563472092,0.227922444,-0.796409121,1.268622911,-0.520880591,-0.393732288,-0.548544368,-0.629160379,-0.309046608,1.123882607,-0.133796304,-0.334449597,-0.50068591,-0.394187556,-0.652269171,0.133295856,-0.318737374,-0.675748062,-0.137301816,-0.384012511,-0.108747579,-0.152108981
17031381400,0.328595132,0.240430116,-0.603721657,-0.665655783,1.850044246,-0.537412997,1.490421218,-0.522794606,1.018875541,-0.393732288,0.407962418,2.274723406,0.943786482,-0.284556406,9.241071479,0.355582605,1.388135398,-0.394187556,-0.652269171,1.916195943,0.090411238,1.500274354,2.946457956,-0.384012511,0.500604064,-0.152108981
17031090200,-0.242676907,-0.827951091,-0.603721657,-1.177690493,-0.660550693,-0.537412997,-0.760791779,-0.522794606,-0.603337531,-0.393732288,-0.7158432,-0.916928075,-1.262365666,-0.284556406,-0.133796304,-0.757496722,-0.917563234,0.196879072,-0.652269171,-0.555939003,-0.344074803,-1.067884246,-0.460337911,-0.384012511,-0.187075369,-0.152108981
17031250500,-0.242676907,-0.333398769,-0.23338421,0.007846804,-0.751832699,-0.537412997,-0.911204441,-0.522794606,-0.531286099,-0.393732288,-0.736169457,-0.749634597,-0.659743503,-0.284556406,-0.133796304,-0.757496722,-0.661195043,0.120506175,-0.652269171,-0.58441911,-0.379944449,-0.848274333,-0.235086043,-0.384012511,-0.234189931,-0.152108981
17031240700,-0.092694736,-0.130612139,-0.603721657,-0.119458467,0.028851458,-0.537412997,-0.001766191,1.333394032,-0.230100547,-0.393732288,0.472226818,0.349685723,-0.197372124,2.634169657,-0.133796304,-0.757496722,-0.430007174,2.133344271,-0.652269171,0.166185432,-0.053502295,0.241439608,0.534806204,-0.384012511,-0.246977442,-0.152108981
17031130100,-0.152973952,-0.245528453,-0.603721657,0.078664513,-0.751832699,-0.537412997,-0.879567558,0.032290053,-0.496753157,-0.393732288,-0.873152565,-0.848227712,-0.997916115,-0.284556406,-0.133796304,-0.495327833,-0.871367471,0.36165919,-0.652269171,-0.21262937,-0.304644638,-0.814640041,-0.375657864,-0.384012511,-0.188199191,-0.152108981
17031140302,-0.242676907,-0.683272296,-0.603721657,-0.9368145,-0.06233317,-0.537412997,-0.849019304,0.78871267,-0.446436734,-0.393732288,-0.873152565,-0.866516411,-1.112385536,-0.284556406,-0.133796304,-0.447781439,-0.701850528,0.498737956,-0.652269171,-0.443373243,-0.36341502,-0.597806775,-0.305213464,-0.384012511,-0.343080481,-0.152108981
17031151100,-0.242676907,-0.693119741,-0.092251579,-0.268559873,-0.31271574,-0.09136462,-0.560281817,-0.000762806,-0.423436368,-0.393732288,-0.49478002,-0.649737496,-0.157997208,-0.284556406,-0.133796304,-0.593124803,-0.635083115,0.316651829,-0.652269171,-0.246196633,-0.291114937,-0.483385389,-0.033488629,-0.384012511,-0.186616954,-0.152108981
17031570300,-0.016820826,-0.501082072,-0.147278937,-0.267103887,-0.555895783,-0.537412997,-0.577112646,-0.522794606,-0.529930269,-0.192450068,0.477506267,-0.632297992,-0.122051988,-0.284556406,-0.133796304,-0.390777487,-0.022912079,1.508900095,-0.652269171,-0.539793584,-0.463825697,-0.124031362,-0.438088257,-0.384012511,-0.20909838,-0.152108981
17031836800,-0.242676907,0.407170621,0.44535902,-0.033763907,0.148843875,0.377480667,2.118123254,-0.522794606,1.606892744,1.456763097,1.455096988,0.809909051,1.047830769,-0.284556406,-0.133796304,2.10823288,2.445093356,1.063821221,-0.652269171,0.854759026,0.461466237,0.850328656,-0.014818736,-0.384012511,2.947516775,-0.152108981
17031730700,-0.242676907,0.537653104,-0.603721657,1.501707457,3.617955607,-0.537412997,1.197884596,-0.522794606,0.340958679,-0.393732288,-0.43017587,1.297074295,-0.074324178,-0.284556406,-0.133796304,0.974437521,2.007361202,1.270231729,1.497043995,-0.155676617,0.652426807,2.03494903,0.091255054,-0.384012511,0.224175519,-0.152108981
17031100100,-0.242676907,-0.756311696,-0.603721657,-0.881663253,-0.639057414,-0.537412997,-0.79970797,-0.522794606,-0.621650421,-0.393732288,-0.484453647,-0.710734464,-1.013539441,1.401965147,-0.133796304,-0.67306778,-0.843557541,0.336051737,-0.652269171,-0.504040326,-0.460548225,-0.718571607,-0.01354951,-0.384012511,-0.295401531,-0.152108981
17031160300,-0.242676907,-0.443358128,-0.603721657,-0.327519568,-0.118622564,-0.537412997,-0.343329768,-0.522794606,-0.462858068,-0.393732288,-0.60034446,-0.462408087,0.360231888,2.082811892,-0.133796304,-0.520471111,-0.531612465,0.630848471,-0.652269171,-0.394108103,-0.100070196,-0.363940672,-0.237322236,-0.384012511,-0.174607442,-0.152108981
17031260900,-0.087121074,0.355326177,-0.603721657,1.929409313,0.462711404,-0.537412997,1.636048184,1.402374016,0.00103734,0.438052885,0.522224024,0.836731729,1.44889032,2.742635829,-0.133796304,0.454857248,2.82555136,2.22727282,-0.652269171,3.133907178,-0.037447921,1.776520048,0.583075826,-0.384012511,-0.292829431,-0.152108981
17031840700,0.136602552,-0.310557874,0.710283371,-0.448867552,1.645431726,-0.537412997,-0.257271673,0.147774836,-0.310456276,-0.393732288,-0.387118827,0.105993709,0.262849857,0.769866871,-0.133796304,0.403783734,-0.190630977,0.518912316,-0.652269171,0.585658204,-0.267015604,0.267749997,0.643633085,-0.384012511,-0.145054236,-0.152108981
17031151200,-0.242676907,-0.259399595,-0.603721657,-0.716810099,-0.443297637,-0.537412997,-0.569117452,0.210791788,-0.497854529,-0.393732288,-0.341443669,-0.610333748,-0.738814202,-0.284556406,-0.133796304,-0.757496722,-0.54273246,-0.394187556,-0.329789191,-0.40385121,-0.212335527,-0.59098924,0.77592383,-0.384012511,-0.160663598,-0.152108981
17031221300,-0.242676907,0.055522309,1.129117375,0.253434799,-0.193941553,-0.537412997,-0.512114606,1.245827094,-0.459983181,-0.393732288,0.408757648,-0.63481527,-0.390467901,-0.284556406,-0.133796304,-0.757496722,-0.301633205,-0.394187556,-0.263531665,0.570757245,-0.362022399,-0.586409723,-0.145277647,-0.384012511,-0.253987775,-0.152108981
17031831000,-0.242676907,0.433834949,0.701986334,0.601368042,-0.471582422,-0.537412997,-0.943645913,-0.522794606,-0.546685774,-0.393732288,-0.873152565,-0.953336931,0.352626667,-0.284556406,-0.133796304,-0.757496722,-0.504473542,-0.394187556,0.519398039,-0.099647381,-0.175345692,-0.074011273,2.033574039,-0.384012511,-0.146636122,-0.152108981
