tract,prostitution,other_offense,theft,liquor_law_violation,non_criminal,burglary,public_peace_violation,other_offense_,ritualism,homicide,battery,interfere_with_public_officer,offenses_involving_children,arson,narcotics,gambling,offense_involving_children,assault,motor_vehicle_theft,intimidation,public_indecency,weapons_violation,robbery,kidnapping,interference_with_public_officer,non_criminal__subject_specified_,crim_sexual_assault,criminal_trespass,domestic_violence,criminal_damage,sex_offense,stalking,other_narcotic_violation,deceptive_practice,obscenity
17031836400,0,11.74890903,25.84759987,0.335683115,0,9.063444109,0,0,0,0.67136623,20.81235314,0,0,0,7.385028533,0.335683115,0.67136623,6.713662303,4.028197382,0,0,1.678415576,2.685464921,0,0,0,0.335683115,3.021148036,0,16.44847264,0.67136623,0,0,3.021148036,0
17031837800,2.503576538,12.1602289,73.31902718,0.357653791,0,17.52503577,1.430615165,0,0,0.357653791,53.64806867,0,0,0.357653791,21.45922747,0.715307582,0.715307582,17.88268956,15.73676681,0,0,1.788268956,10.01430615,0,0,0,0.357653791,6.080114449,0,34.69241774,1.788268956,0,0,6.795422031,0
17031841400,0,17.96023092,43.61770366,0.641436818,0,15.39448364,0.641436818,0,0,0,58.37075048,0,0,0,10.90442591,0,1.282873637,13.47017319,12.18729955,0,0,2.565747274,14.75304682,0,0,0,0.641436818,1.924310455,0,37.84477229,0.641436818,0,0,3.207184092,0
17031020701,0.58685446,5.281690141,28.75586854,0,0,11.15023474,2.34741784,0,0,0,18.19248826,0,0,0,11.15023474,0,0,5.868544601,5.868544601,0.58685446,0,0.58685446,2.34741784,0,0,0,1.17370892,1.76056338,0,11.15023474,0.58685446,0,0,2.9342723,0
17031140200,0.670578374,3.017602682,8.885163453,0.167644593,0,5.532271584,0.50293378,0,0,0.167644593,9.388097234,0,0,0.335289187,1.508801341,0,0.335289187,3.185247276,4.694048617,0.167644593,0,0.335289187,1.844090528,0,0,0,0.167644593,1.173512154,0,6.705783738,0.167644593,0,0,0.50293378,0
17031210501,0,5.128205128,12.82051282,0,0,6.923076923,1.282051282,0,0,0.256410256,17.94871795,0,0,0,2.820512821,0,1.025641026,7.435897436,9.487179487,0.256410256,0,0.769230769,4.102564103,0,0,0,0.256410256,2.564102564,0,9.487179487,0.769230769,0,0,1.025641026,0
17031300700,0,5.39083558,7.508663843,0.962649211,0,5.198305737,3.080477474,0,0,0.192529842,18.86792453,0,0,0.385059684,11.35926069,0,1.155179053,5.583365422,3.658067,0.192529842,0,0.962649211,1.540238737,0,0,0,1.540238737,0.770119369,0,7.508663843,0.577589526,0,0,0.770119369,0
17031500100,0,6.860592755,21.13062569,0.27442371,0,6.586169045,0.823271131,0,0,0,24.69813392,0,0,0.27442371,4.665203074,0,1.097694841,10.7025247,8.781558727,0.27442371,0,2.195389682,2.744237102,0,0,0,0.27442371,4.116355653,0,16.1909989,0.54884742,0,0,3.018660812,0
17031640600,0,6.134969325,12.52556237,0.766871166,0,4.601226994,0.766871166,0,0,0,15.33742331,0,0,0,3.834355828,0,0.511247444,4.856850716,2.556237219,0.255623722,0,0.255623722,1.022494888,0,0,0,0.255623722,0.766871166,0,12.52556237,0.255623722,0,0,3.067484663,0
17031650100,0,5.1910299,8.928571429,0.207641196,0,4.568106312,0.622923588,0,0,0,13.28903654,0,0,0,2.491694352,0,0,4.983388704,3.322259136,0.415282392,0,0.207641196,3.529900332,0,0,0,0.207641196,0.415282392,0,7.059800664,0.622923588,0,0,2.284053156,0
17031832400,0,3.772398617,19.49072619,0.314366551,0,8.173530336,0.314366551,0,0,0.314366551,7.230430682,0,0,0.628733103,2.514932411,0,0.314366551,3.458032065,5.344231374,0.314366551,0,0.943099654,2.829298963,0,0,0,0.628733103,1.257466206,0,8.487896888,0.314366551,0,0,3.772398617,0
17031381400,2.481389578,15.50868486,36.60049628,0,0,4.962779156,4.342431762,0,0,0,61.41439206,0,0,0,40.94292804,0,1.240694789,26.05459057,11.1662531,0,0.620347395,2.481389578,14.26799007,0,0,0,1.861042184,4.342431762,0,28.53598015,1.861042184,0,0,11.7866005,0
17031090200,0,3.65630713,6.246191347,0,0,1.675807434,0.15234613,0,0,0,8.074344912,0,0,0,0.457038391,0,0.15234613,1.218769043,0.914076782,0,0,0,0.304692261,0.15234613,0,0,0.15234613,1.066422913,0,4.875076173,0.15234613,0,0,2.742230347,0
17031250500,0,2.918546033,20.29716105,0.132661183,0,9.286282834,0,0,0,0,4.510480233,0,0,0,2.255240117,0,0.132661183,2.520562483,3.714513133,0,0,0,1.857256567,0.132661183,0,0,0.132661183,0.7959671,0,6.898381534,0.265322367,0,0,2.122578933,0
17031240700,0.651465798,5.211726384,26.05863192,0,0,8.469055375,1.302931596,0,0,0,26.05863192,0,0,0.651465798,9.771986971,0,1.302931596,11.07491857,5.863192182,0.651465798,0,0,3.25732899,0.651465798,0,0,0.651465798,3.25732899,0,16.93811075,0.651465798,0,0,1.954397394,0
17031130100,0.389635691,4.091174752,22.7936879,0,0,9.740892266,0,0,0,0,5.260081823,0,0,0.194817845,3.117085525,0,0,1.753360608,2.142996298,0,0,0.584453536,0.584453536,0.194817845,0,0,0.389635691,1.363724917,0,7.208260277,0.194817845,0,0,2.727449834,0
17031140302,0,2.991944764,10.35673188,0,0,3.222094361,1.150747986,0,0,0,5.983889528,0,0,0.460299194,4.372842348,0,0,1.611047181,1.611047181,0,0,0.690448792,1.611047181,0.230149597,0,0,0.230149597,0.920598389,0,9.20598389,0.230149597,0,0,0.690448792,0
17031151100,0,3.84756321,10.07695126,0.183217296,0,7.511909124,0.732869183,0,0,0.183217296,12.8252107,0,0,0.183217296,4.946866984,0,0.366434591,3.297911323,6.046170759,0,0,0.366434591,2.015390253,0.183217296,0,0,0.366434591,1.465738366,0,10.26016856,0.366434591,0,0,2.748259436,0
17031570300,0.981033355,4.251144539,15.53302812,0.163505559,0,7.521255723,0.327011118,0,0,0,12.4264225,0,0,0,2.289077829,0.163505559,1.308044474,3.433616743,6.213211249,0,0,0.817527796,5.722694572,0.490516678,0,0,0.163505559,0.163505559,0,13.57096141,0.163505559,0,0,2.452583388,0
17031836800,0,15.03194288,41.33784292,0.375798572,0,9.019165727,1.503194288,0,0,0.375798572,76.28711011,0,0,0,55.61818865,1.503194288,2.254791432,14.65614431,11.64975573,0,0,6.388575723,20.66892146,0.375798572,0,0,1.127395716,7.140172867,0,22.54791432,0.375798572,0,0,43.96843292,0
17031730700,0,11.15401115,45.04504505,0,0,18.87601888,7.293007293,0,0,0,54.48305448,0,0,0,24.02402402,0,0.429000429,18.44701845,6.435006435,0,0,3.861003861,18.01801802,0.429000429,1.716001716,0,0.429000429,8.58000858,0,33.46203346,0.429000429,0,0,8.151008151,0
17031100100,0,5.646527386,8.281573499,0,0,3.576134011,0.18821758,0,0,0,7.152268022,0,0,0,0,0,0.376435159,2.823263693,2.070393375,0.376435159,0,0.18821758,0.752870318,0.18821758,0,0,0.18821758,0.18821758,0,8.093355919,0.376435159,0,0,1.317523057,0
17031160300,0,3.434610304,17.17305152,0,0,7.1334214,1.05680317,0,0,0,17.9656539,0,0,0,3.963011889,0,0.264200793,4.755614267,8.454425363,0.528401585,0,0.528401585,2.642007926,0.264200793,0,0,0.264200793,2.906208719,0,11.36063408,0.264200793,0,0,2.906208719,0
17031260900,0.675675676,14.18918919,39.86486486,0,0,21.62162162,2.027027027,0,0,0,64.86486486,0,0,0.675675676,15.54054054,0.675675676,1.351351351,14.86486486,13.51351351,0.675675676,0,2.702702703,22.97297297,0.675675676,0,0,2.702702703,3.378378378,0,31.08108108,0.675675676,0,0,1.351351351,0
17031840700,1.647446458,4.942339374,20.94610497,0.470698988,0,6.354436338,4.000941398,0,0,0,20.00470699,0,0,0.235349494,7.766533302,0,0.470698988,9.178630266,8.001882796,0.235349494,0,2.588844434,4.70698988,0.235349494,0,0,0.941397976,1.647446458,0,17.18051306,0.706048482,0,0,3.294892916,0
17031151200,0,2.832131823,22.39958805,0,0,4.634397528,0.514933059,0,0,0,12.61585994,0,0,0.257466529,3.089598352,0,0.514933059,3.604531411,3.347064882,0,0,0,2.574665294,0,0.257466529,0,0.257466529,2.059732235,0,9.268795057,0.772399588,0,0,3.089598352,0
17031221300,0,7.448789572,31.34698945,0.620732464,0,10.86281813,0.931098696,0,0,0,13.96648045,0,0,0.620732464,4.034761018,0,1.241464929,3.414028554,4.965859714,0,0,0,4.034761018,0,0.310366232,0,0.931098696,0.931098696,0,9.310986965,0.310366232,0,0,1.862197393,0
17031831000,0,2.338634238,42.09541628,0.467726848,0,13.09635173,0.467726848,0,0,0,3.74181478,0,0,0,1.87090739,0,0,0.935453695,8.419083255,0,0,0,2.806361085,0,0.935453695,0,0.467726848,2.338634238,0,14.03180543,1.403180543,0,0,3.274087933,0
17031010201,0,8.372093023,12.55813953,0.310077519,0,4.80620155,1.395348837,0,0,0,20.15503876,0,0,0.15503876,12.55813953,0.15503876,0.465116279,8.062015504,2.480620155,0,0,2.015503876,3.410852713,0,0.620155039,0,0.15503876,2.325581395,0,14.10852713,0.930232558,0,0,2.015503876,0
17031010202,0.354861604,9.936124911,74.52093683,0.354861604,0,5.32292406,2.484031228,0,0,0,43.64797729,0,0,0,23.42086586,0,1.064584812,15.25904897,2.838892832,0,0,1.064584812,9.936124911,0,0.709723208,0,0.354861604,9.226401703,0,12.42015614,1.419446416,0,0,8.161816891,0
17031010400,0,2.181673939,12.89170964,0.595001983,0,2.380007933,0.991669972,0,0,0,6.346687822,0,0,0,4.363347878,0,0.198333994,1.983339944,0.396667989,0,0,0.595001983,0.595001983,0,0.198333994,0,0.198333994,1.388337961,0,3.768345894,0.595001983,0,0,3.768345894,0
17031010501,0,6.355414324,17.5996089,0.488878025,0,3.911024199,0.488878025,0,0,0,15.39965779,0,0,0,5.866536299,0,0.488878025,3.422146175,2.444390125,0,0,0.97775605,3.177707162,0,0.488878025,0,0.488878025,2.93326815,0,6.355414324,0.244439012,0,0,2.688829137,0
17031010600,0.164015089,4.592422503,17.0575693,0.328030179,0,2.460226341,0.492045268,0,0,0,14.26931278,0,0,0.164015089,5.576513039,0,0.492045268,7.216663933,2.952271609,0,0,0.984090536,3.116286698,0,0.492045268,0,0.164015089,3.608331967,0,7.380679022,0.328030179,0,0,1.804165983,0
17031020500,0.160926939,4.827808175,16.73640167,0.160926939,0,4.345027358,0.321853878,0,0,0,15.93176698,0,0,0,4.827808175,0.160926939,0.643707757,5.79336981,2.574831027,0,0,0.482780818,3.86224654,0,0.965561635,0,0.643707757,1.287415513,0,9.172835533,0.482780818,0,0,1.93112327,0
17031030400,0,5.21609538,12.66766021,0.372578241,0,7.82414307,0.372578241,0,0,0,8.941877794,0,0,0,1.117734724,0,0,2.980625931,4.843517139,0,0,0.372578241,0.372578241,0,0.372578241,0,0.372578241,2.235469449,0,7.078986587,0.372578241,0,0,2.980625931,0
17031030500,0,2.971071149,15.94996091,0,0,5.785770133,0.938232995,0,0,0,7.036747459,0,0,0,2.971071149,0,0.469116497,3.596559812,2.814698984,0,0,0.156372166,1.250977326,0,0.156372166,0,0.312744332,1.09460516,0,6.25488663,0.625488663,0,0,1.407349492,0
17031040300,0,4.235907462,14.98859563,0,0,7.494297817,1.955034213,0,0,0,24.11208863,0,0,0,5.213424568,0,0.651678071,3.584229391,3.910068426,0,0,0.325839036,1.955034213,0,0.651678071,0,0.325839036,1.629195178,0,14.33691756,0.977517107,0,0,1.955034213,0
17031060900,0,3.058103976,19.36799185,0,0,4.077471967,0,0,0,0.145623999,6.116207951,0,0,0,3.349351973,0,0,1.893111985,1.747487986,0,0,0.145623999,1.019367992,0,0.145623999,0,0.145623999,0.873743993,0,6.698703946,0.145623999,0,0,3.640599971,0
17031081100,0.824175824,5.769230769,49.72527473,1.373626374,0,2.197802198,0.824175824,0,0,0,23.07692308,0,0,0,3.296703297,0.274725275,0,3.021978022,0.549450549,0,0,0.274725275,4.120879121,0,0.549450549,0,0.824175824,4.395604396,0,6.593406593,0.274725275,0,0,96.15384615,0
17031140702,0.161629223,2.586067561,11.96056247,0.64651689,0,5.495393567,1.131404558,0,0,0.161629223,17.29432681,0,0,0.323258445,6.465168903,0,0.64651689,4.202359787,4.202359787,0,0,1.293033781,2.909326006,0,0.161629223,0,0.323258445,1.616292226,0,7.758202683,0.161629223,0,0,1.131404558,0
17031140800,0.146520147,2.490842491,14.06593407,0.43956044,0,5.274725275,0.146520147,0,0,0.146520147,8.498168498,0,0,0,3.076923077,0,0.586080586,1.172161172,5.274725275,0,0,0.43956044,2.490842491,0,0.146520147,0,0.293040293,0.293040293,0,5.421245421,0.146520147,0,0,1.025641026,0
17031150200,0.265251989,6.49867374,15.1193634,0,0,6.896551724,0.265251989,0,0,0.132625995,12.33421751,0,0,0,4.24403183,0,0.132625995,3.448275862,5.570291777,0,0,0.530503979,1.458885942,0,0.132625995,0,0.132625995,1.193633952,0,9.814323607,0.132625995,0,0,3.713527851,0
17031161200,0,4.778156997,9.897610922,0,0,8.873720137,1.706484642,0,0,0,15.01706485,0,0,0,3.071672355,0,0.682593857,5.119453925,6.825938567,0,0,1.365187713,1.365187713,0,0.341296928,0,0.682593857,2.04778157,0,10.23890785,0.341296928,0,0,2.04778157,0
17031171000,0,1.646768217,11.52737752,0,0,6.861534239,0.137230685,0,0,0,6.998764924,0,0,0,2.470152326,0,0.411692054,2.744613696,3.15630575,0,0,0.27446137,1.372306848,0,0.411692054,0,0.137230685,1.235076163,0,7.135995609,0.411692054,0,0,2.058460272,0
17031190601,0,3.740374037,9.02090209,0,0,4.620462046,0.220022002,0,0,0,12.54125413,0,0,0,5.280528053,0,0.440044004,4.180418042,5.940594059,0,0,0.440044004,0.880088009,0,0.440044004,0,0.660066007,0.880088009,0,8.140814081,0.220022002,0,0,1.100110011,0
17031190701,0,4.737732657,8.798646362,0.338409475,0,6.091370558,0.676818951,0,0,0,12.18274112,0,0,1.015228426,8.460236887,0,0.676818951,4.399323181,5.752961083,0,0,0.338409475,2.707275804,0,1.015228426,0,0.676818951,0.338409475,0,10.82910321,0.338409475,0,0,3.72250423,0
17031200100,0,6.201194304,10.33532384,0,0,5.052824989,0.229673863,0,0,0,10.33532384,0,0,0.459347726,1.837390905,0,1.148369316,3.904455673,5.971520441,0,0,0.459347726,1.837390905,0,0.229673863,0,0.459347726,1.148369316,0,6.890215893,0.229673863,0,0,3.445107947,0
17031200300,0,3.621548212,11.31733816,0,0,4.526935265,0,0,0,0,12.22272522,0,0,0,6.790402897,0,0.452693526,2.716161159,7.243096424,0,0,0.905387053,2.263467632,0,0.452693526,0,0.452693526,1.358080579,0,9.506564056,0.905387053,0,0,2.263467632,0
17031210502,0,6.018724922,13.82077575,0,0,6.018724922,0.668747214,0,0,0,17.38742755,0,0,0.222915738,6.24164066,0,0.668747214,6.464556398,7.579135087,0,0,0.891662951,4.681230495,0,0.668747214,0,0.222915738,2.006241641,0,10.47703968,0.445831476,0,0,2.006241641,0
17031220701,0,4.364271167,9.601396567,0,0,7.564736689,0.872854233,0,0,0,13.0928135,0,0,0.290951411,2.909514111,0,0.581902822,3.200465522,8.728542333,0,0,0.872854233,2.909514111,0,0.581902822,0,0.872854233,1.163805644,0,7.273785278,0.290951411,0,0,0.872854233,0
17031220902,0,5.043013942,14.53574607,0,0,5.339661821,0.296647879,0,0,0,16.01898546,0,0,0.296647879,5.043013942,0,0.593295758,7.712844853,10.38267576,0,0,1.186591516,2.076535153,0,0.296647879,0,0.296647879,0.889943637,0,7.119549095,0.296647879,0,0,2.669830911,0
17031221000,0,6.158056791,11.28977078,0.684228532,0,8.210742388,1.368457065,0,0,0,20.52685597,0,0,0,6.500171057,0,1.368457065,5.131713992,7.184399589,0,0,0.684228532,2.394799863,0,0.342114266,0,0.684228532,2.052685597,0,7.526513856,0.684228532,0,0,1.710571331,0
17031150800,0,4.356060606,7.954545455,0,0,3.977272727,0.757575758,0,0,0.189393939,10.98484848,0,0,0,4.356060606,0,0.378787879,3.598484848,7.196969697,0,0,0.189393939,1.515151515,0.189393939,0.189393939,0,0.189393939,0.568181818,0,7.765151515,0.378787879,0,0,1.704545455,0
17031230400,8.815638176,5.366040629,16.86469912,0.383288616,0,7.665772327,0,0,0,0.383288616,16.86469912,0,0,0.766577233,12.26523572,0,0.383288616,7.28248371,8.432349559,0,0,0.766577233,4.982752012,0,0.383288616,0,0.383288616,1.533154465,0,8.815638176,0.383288616,0,0,3.066308931,0
17031240800,0,8.039579468,17.31601732,0.61842919,0,6.802721088,1.23685838,0,0,0.61842919,25.35559678,0,0,0,17.31601732,0,1.85528757,9.276437848,4.329004329,0,0,1.23685838,1.85528757,0,1.23685838,0,0.61842919,4.329004329,0,12.98701299,0.61842919,0,0,0.61842919,0
17031241400,0,5.005440696,68.98803047,0.217627856,0,22.63329706,0.435255713,0,0,0,21.76278564,0,0,0.217627856,5.223068553,0,0.217627856,7.18171926,10.22850925,0,0,0.217627856,9.57562568,0,0.652883569,0,0.435255713,2.39390642,0,19.58650707,0.652883569,0,0,8.922742111,0
17031242100,0,2.467105263,31.25,0,0,13.15789474,0.274122807,0,0,0,12.06140351,0,0,0,2.467105263,0,1.644736842,10.96491228,6.304824561,0,0,0.274122807,4.385964912,0,0.548245614,0,0.274122807,1.096491228,0,13.70614035,0.274122807,0,0,3.015350877,0
17031251200,0,7.864632984,34.08007626,0,0,12.392755,0.714966635,0,0,0.238322212,44.08960915,0,0,0.476644423,25.02383222,0.714966635,2.144899905,10.72449952,9.532888465,0,0,2.85986654,10.48617731,0,1.42993327,0,1.191611058,2.383222116,0,15.49094376,0.476644423,0,0,3.574833174,0
17031251400,0.251067035,14.05975395,38.91539041,0,0,13.05548581,1.506402209,0,0,0.753201105,55.98794878,0,0,0.251067035,21.08963093,1.506402209,1.757469244,16.5704243,7.783078082,0,0,1.506402209,10.29374843,0,0.50213407,0,1.757469244,4.017072558,0,16.31935727,0.753201105,0,0,3.514938489,0
17031251500,0,13.37792642,30.72742475,0,0,11.28762542,2.090301003,0,0,0.2090301,43.47826087,0,0,0.627090301,36.58026756,1.463210702,1.672240803,12.12374582,6.688963211,0,0,2.090301003,10.86956522,0,1.254180602,0,1.045150502,1.672240803,0,16.72240803,1.672240803,0,0,2.926421405,0
17031252101,0,27.73722628,40.1459854,0,0,14.59854015,4.379562044,0,0,0,55.47445255,0,0,2.189781022,40.1459854,0.729927007,2.189781022,21.16788321,11.67883212,0,0,2.919708029,14.59854015,0,2.189781022,0,2.189781022,5.109489051,0,28.46715328,1.459854015,0,0,5.109489051,0
17031252201,0,9.481882831,27.76837115,1.015916018,0,10.15916018,1.693193363,0,0,0,54.18218761,0,0,0.338638673,70.09820522,2.031832035,1.015916018,14.90010159,9.481882831,0,0,0.677277345,9.820521504,0,1.35455469,0,1.35455469,6.095496106,0,20.31832035,0.338638673,0,0,3.047748053,0
17031260300,2.557544757,15.98465473,40.28132992,0.639386189,0,13.42710997,1.278772379,0,0,0,79.28388747,0,0,0,54.98721228,0.639386189,0.639386189,20.46035806,10.23017903,0,0,3.196930946,7.672634271,0,2.557544757,0,0.639386189,7.033248082,0,20.46035806,0.639386189,0,0,2.557544757,0
17031260600,0.807102502,11.70298628,31.88054883,0,0,12.10653753,0.807102502,0,0,0.807102502,48.82970137,0,0,1.614205004,65.37530266,1.210653753,1.614205004,12.51008878,7.667473769,0,0,4.03551251,10.08878128,0,0.403551251,0,0.807102502,1.614205004,0,18.9669088,1.614205004,0,0,2.421307506,0
17031260700,0.984251969,13.77952756,60.53149606,0,0,14.76377953,1.968503937,0,0,1.968503937,95.96456693,0,0,0.492125984,171.2598425,1.476377953,1.968503937,17.22440945,23.62204724,0,0,3.44488189,22.63779528,0,3.44488189,0,2.460629921,10.33464567,0,30.51181102,0.984251969,0,0,18.20866142,0
17031280400,0,27.0863836,54.1727672,0,0,11.71303075,0,0,0,0.732064422,35.87115666,0,0,0,8.052708638,0.732064422,0.732064422,14.64128843,19.76573939,0,0,1.464128843,10.2489019,0,0.732064422,0,0.732064422,7.320644217,0,28.55051245,1.464128843,0,0,16.10541728,0
17031282800,0,2.365464222,30.75103489,0,0,8.279124778,0,0,0,0.591366056,7.096392667,0,0,0,8.870490834,0,1.774098167,2.365464222,9.461856889,0,0,0.591366056,6.505026611,0,0.591366056,0,0.591366056,1.182732111,0,14.78415139,1.182732111,0,0,1.182732111,0
17031292400,0.881834215,11.4638448,32.18694885,0,0,15.43209877,1.322751323,0,0,0.440917108,49.82363316,0,0,0.440917108,33.95061728,1.76366843,1.76366843,10.14109347,10.58201058,0,0,3.968253968,11.9047619,0,0.881834215,0,1.322751323,0.881834215,0,32.62786596,0.440917108,0,0,3.527336861,0
17031301200,0.74775673,7.477567298,16.94915254,0.498504487,0,4.237288136,0.997008973,0,0,0,16.20139581,0,0,0,4.735792622,0,1.246261216,6.231306082,4.486540379,0,0,1.246261216,2.492522433,0,0.498504487,0,0.498504487,1.246261216,0,10.71784646,0.74775673,0,0,1.246261216,0
17031301801,0,4.494382022,8.739076155,0.24968789,0,3.495630462,1.248439451,0,0,0.49937578,12.98377029,0,0,0.24968789,2.496878901,0,0.49937578,2.247191011,4.244694132,0,0,0.49937578,2.996254682,0,0.24968789,0,0.24968789,0.998751561,0,7.740324594,0.24968789,0,0,1.498127341,0
17031400500,0,16.82905226,33.65810452,0,0,26.57218778,3.100088574,0,0,1.328609389,73.95925598,0,0,0,34.10097431,1.771479185,2.214348981,21.25775022,15.05757307,0,0,4.428697963,9.300265722,0,1.328609389,0,0.442869796,14.17183348,0,23.4720992,0.885739593,0,0,2.214348981,0
17031420700,12.87948482,18.39926403,48.75804968,0.3066544,0,20.85249923,4.293161607,0,0,2.759889604,84.02330573,0,0,0.3066544,76.35694572,0.919963201,1.839926403,30.35878565,8.586323214,0,0,8.279668813,12.87948482,0,3.373198405,0,0.919963201,17.47930083,0,36.79852806,0.3066544,0,0,7.053051211,0
17031420800,0.451875282,14.91188432,33.4387709,0.451875282,0,24.85314053,2.711251695,0,0,1.355625847,60.55128784,0,0,0,39.76502485,1.80750113,0.903750565,18.52688658,4.066877542,0,0,6.326253954,10.3931315,0,1.355625847,0,0.451875282,9.489380931,0,33.89064618,0.451875282,0,0,5.874378671,0
17031430101,0.271076172,15.99349417,30.90268365,0,0,30.63160748,2.439685552,0,0,0,45.26972079,0,0,0,36.05313093,1.626457034,1.626457034,18.43317972,9.216589862,0,0,4.337218758,15.99349417,0,1.355380862,0,0.813228517,7.047980483,0,27.64976959,0.271076172,0,0,4.337218758,0
17031430200,0,10.68376068,29.7008547,0,0,30.98290598,2.136752137,0,0,0.641025641,44.23076923,0,0,0.213675214,22.00854701,2.991452991,1.709401709,12.39316239,6.837606838,0,0,3.418803419,12.39316239,0,1.282051282,0,0.641025641,8.333333333,0,26.4957265,1.068376068,0,0,8.11965812,0
17031431301,9.590973202,16.92524683,33.56840621,0.282087447,0,37.23554302,1.410437236,0,0,1.410437236,64.31593794,0,0,0,38.36389281,0.282087447,1.128349788,16.36107193,11.28349788,0,0,3.94922426,8.180535966,0,2.256699577,0,0.564174894,3.94922426,0,36.10719323,0.564174894,0,0,2.820874471,0
17031440102,1.279181324,16.94915254,37.73584906,0,0,27.50239846,1.598976655,0,0,0.319795331,60.76111289,0,0,0,19.18771986,0.319795331,2.238567317,18.86792453,9.913655261,0,0,5.436520627,14.39078989,0,0.319795331,0,1.918771986,4.157339303,0,37.73584906,0.319795331,0,0,7.035497282,0
17031460100,1.468428781,13.80323054,29.36857562,0.587371512,0,20.55800294,2.643171806,0,0,0.881057269,56.09397944,0,0,0.881057269,29.36857562,0,2.34948605,22.61380323,7.635829662,0,0,6.754772394,7.04845815,0,1.174743025,0,0.293685756,4.6989721,0,31.13069016,0.587371512,0,0,2.936857562,0
17031460500,0.172741406,10.70996718,36.10295388,0,0,15.71946796,1.036448437,0,0,0,35.41198825,0,0,0.172741406,9.32803593,0.172741406,1.036448437,12.61012265,10.19174296,0,0,2.591121092,11.05544999,0,0.345482812,0,0.518224218,2.591121092,0,24.87476248,0.518224218,0,0,5.527724996,0
17031461000,0,10.69518717,82.88770053,0,0,13.36898396,0.668449198,0,0,0,47.45989305,0,0,0,16.71122995,0,0,22.05882353,11.36363636,0,0,1.336898396,23.39572193,0,0.668449198,0,1.336898396,4.679144385,0,48.12834225,1.336898396,0,0,22.05882353,0
17031470100,0,8.916323731,30.86419753,0,0,28.80658436,1.028806584,0,0,0.342935528,29.14951989,0,0,1.714677641,14.74622771,1.371742112,1.371742112,13.3744856,8.573388203,0,0,3.086419753,4.801097394,0,0.685871056,0,0.685871056,2.057613169,0,24.3484225,0.342935528,0,0,3.429355281,0
17031490600,0,8.962868118,43.53393086,0,0,9.603072983,1.920614597,0,0,0,48.65556978,0,0,0,10.24327785,0,1.280409731,14.72471191,19.20614597,0,0,1.920614597,11.52368758,0,0.640204866,0,1.280409731,1.920614597,0,12.16389245,1.280409731,0,0,7.042253521,0
17031490700,0.648298217,9.400324149,17.82820097,0.324149109,0,7.131280389,2.26904376,0,0,0,29.17341977,0,0,0.324149109,28.20097245,0,1.620745543,12.31766613,7.131280389,0,0,5.834683955,3.241491086,0,0.324149109,0,0.648298217,5.186385737,0,15.55915721,0.648298217,0,0,4.862236629,0
17031491000,1.905850962,12.57861635,32.59005146,0,0,18.67733943,3.04936154,0,0,0.952925481,65.7518582,0,0,1.334095674,36.21116829,0.762340385,1.334095674,23.82313703,6.479893272,0,0,8.195159139,16.19973318,0,3.04936154,0,0.381170192,5.717552887,0,30.3030303,0.762340385,0,0,4.002287021,0
17031491200,0,6.955810147,23.32242226,0,0,9.001636661,2.864157119,0,0,0.409165303,37.23404255,0,0,0,13.50245499,0,1.636661211,11.45662848,8.183306056,0,0,3.682487725,8.183306056,0,0.409165303,0,2.045826514,2.454991817,0,18.00327332,0.409165303,0,0,6.546644845,0
17031500200,0,11.91066998,27.29528536,0,0,11.91066998,1.488833747,0,0,1.488833747,60.54590571,0,0,0,19.35483871,0.992555831,2.481389578,19.35483871,7.94044665,0,0,5.459057072,4.466501241,0,1.488833747,0,2.481389578,6.451612903,0,23.82133995,1.488833747,0,0,10.91811414,0
17031530501,2.776749352,9.626064421,26.28656053,0.185116623,0,18.88189559,1.480932988,0,0,0.740466494,38.68937431,0,0,0.185116623,28.69307664,0.55534987,0.55534987,14.80932988,9.996297668,0,0,6.664198445,6.108848575,0,0.925583117,0,0.55534987,4.25768234,0,25.54609404,0.55534987,0,0,2.961865976,0
17031530600,2.806361085,10.91362644,28.68724665,0.623635797,0,14.65544122,1.87090739,0,0,0.311817898,45.83723106,0,0,0.623635797,24.32179607,0.623635797,1.247271593,14.34362332,9.978172747,0,0,3.429996882,3.74181478,0,1.87090739,0,1.247271593,2.494543187,0,28.06361085,0.623635797,0,0,3.429996882,0
17031610300,0.353481796,3.534817957,34.46447508,0.706963591,0,3.181336161,1.237186285,0,0,0.883704489,21.20890774,0,0,0,10.78119477,0,0.883704489,7.599858607,6.009190527,0,0,1.237186285,2.47437257,0,1.060445387,0,0.353481796,2.120890774,0,10.95793567,0.706963591,0,0,4.772004242,0
17031611400,0,4.384896468,10.71863581,0.730816078,0,8.282582217,1.705237515,0,0,0.243605359,16.07795371,0,0,0.243605359,11.93666261,0,0.730816078,5.602923264,6.577344702,0,0,1.705237515,4.872107186,0,0.974421437,0,0.243605359,1.705237515,0,8.038976857,0.243605359,0,0,0.487210719,0
17031611900,2.444987775,12.22493888,38.63080685,0.488997555,0,20.53789731,0.97799511,0,0,1.466992665,78.2396088,0,0,0.488997555,64.54767726,1.466992665,1.95599022,20.04889976,6.84596577,0,0,11.24694377,18.09290954,0,2.444987775,0,0.488997555,8.312958435,0,28.85085575,0.97799511,0,0,1.95599022,0
